InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537623,22439,6 ROCKET BALLOONS,2,12/7/2010 14:31,0.65,15858,United Kingdom
537623,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,12/7/2010 14:31,6.35,15858,United Kingdom
537623,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,12/7/2010 14:31,1.65,15858,United Kingdom
537624,84991,60 TEATIME FAIRY CAKE CASES,1,12/7/2010 14:41,0.55,12748,United Kingdom
537624,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,12/7/2010 14:41,3.75,12748,United Kingdom
537624,21098,CHRISTMAS TOILET ROLL,2,12/7/2010 14:41,1.25,12748,United Kingdom
537624,21098,CHRISTMAS TOILET ROLL,1,12/7/2010 14:41,1.25,12748,United Kingdom
537626,22212,FOUR HOOK  WHITE LOVEBIRDS,6,12/7/2010 14:57,2.1,12347,Iceland
537625,22835,HOT WATER BOTTLE I AM SO POORLY,4,12/7/2010 14:57,4.65,15180,United Kingdom
537626,22728,ALARM CLOCK BAKELIKE PINK,4,12/7/2010 14:57,3.75,12347,Iceland
537626,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,12,12/7/2010 14:57,3.25,12347,Iceland
537625,72741,GRAND CHOCOLATECANDLE,9,12/7/2010 14:57,1.45,15180,United Kingdom
537627,85049C,ROMANTIC PINKS RIBBONS,12,12/7/2010 14:58,1.25,14739,United Kingdom
537628,72741,GRAND CHOCOLATECANDLE,9,12/7/2010 15:02,1.45,16293,United Kingdom
537629,21231,SWEETHEART CERAMIC TRINKET BOX,12,12/7/2010 15:03,1.25,17419,United Kingdom
537629,21889,WOODEN BOX OF DOMINOES,12,12/7/2010 15:03,1.25,17419,United Kingdom
537629,21098,CHRISTMAS TOILET ROLL,24,12/7/2010 15:03,1.25,17419,United Kingdom
537634,22835,HOT WATER BOTTLE I AM SO POORLY,5,12/7/2010 15:15,4.65,16775,United Kingdom
537636,22637,PIGGY BANK RETROSPOT,16,12/7/2010 15:20,2.55,16950,United Kingdom
537637,22835,HOT WATER BOTTLE I AM SO POORLY,1,12/7/2010 15:22,4.65,,United Kingdom
537638,22212,FOUR HOOK  WHITE LOVEBIRDS,3,12/7/2010 15:28,4.21,,United Kingdom
537638,21955,DOORMAT UNION JACK GUNS AND ROSES,1,12/7/2010 15:28,14.43,,United Kingdom
537638,22549,PICTURE DOMINOES,1,12/7/2010 15:28,3.36,,United Kingdom
537638,21671,RED SPOT CERAMIC DRAWER KNOB,2,12/7/2010 15:28,2.51,,United Kingdom
537638,21314,SMALL GLASS HEART TRINKET POT,7,12/7/2010 15:28,4.21,,United Kingdom
537638,22754,SMALL RED BABUSHKA NOTEBOOK,2,12/7/2010 15:28,1.66,,United Kingdom
537638,22962,JAM JAR WITH PINK LID,1,12/7/2010 15:28,1.66,,United Kingdom
537638,21992,VINTAGE PAISLEY STATIONERY SET,8,12/7/2010 15:28,2.51,,United Kingdom
537638,22669,RED BABY BUNTING,1,12/7/2010 15:28,5.91,,United Kingdom
537638,22817,CARD SUKI BIRTHDAY,1,12/7/2010 15:28,0.85,,United Kingdom
537638,22558,CLOTHES PEGS RETROSPOT PACK 24,1,12/7/2010 15:28,2.51,,United Kingdom
537638,22142,CHRISTMAS CRAFT WHITE FAIRY,1,12/7/2010 15:28,3.36,,United Kingdom
537638,85152,HAND OVER THE CHOCOLATE   SIGN,2,12/7/2010 15:28,4.21,,United Kingdom
537638,22467,GUMBALL COAT RACK,1,12/7/2010 15:28,5.06,,United Kingdom
537638,22147,FELTCRAFT BUTTERFLY HEARTS,2,12/7/2010 15:28,3.36,,United Kingdom
537638,22835,HOT WATER BOTTLE I AM SO POORLY,4,12/7/2010 15:28,9.32,,United Kingdom
537638,22699,ROSES REGENCY TEACUP AND SAUCER,1,12/7/2010 15:28,5.91,,United Kingdom
537638,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,4,12/7/2010 15:28,5.91,,United Kingdom
537638,21231,SWEETHEART CERAMIC TRINKET BOX,8,12/7/2010 15:28,2.51,,United Kingdom
537638,21803,CHRISTMAS TREE STAR DECORATION,16,12/7/2010 15:28,0.43,,United Kingdom
537638,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,1,12/7/2010 15:28,2.51,,United Kingdom
537638,22728,ALARM CLOCK BAKELIKE PINK,1,12/7/2010 15:28,7.62,,United Kingdom
537638,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,3,12/7/2010 15:28,3.36,,United Kingdom
537638,21901,"KEY FOB , BACK DOOR ",1,12/7/2010 15:28,1.66,,United Kingdom
537638,21232,STRAWBERRY CERAMIC TRINKET BOX,6,12/7/2010 15:28,2.51,,United Kingdom
537638,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,12/7/2010 15:28,5.91,,United Kingdom
537638,22614,PACK OF 12 SPACEBOY TISSUES,2,12/7/2010 15:28,0.85,,United Kingdom
537638,22271,FELTCRAFT DOLL ROSIE,1,12/7/2010 15:28,5.91,,United Kingdom
537638,21832,CHOCOLATE CALCULATOR,1,12/7/2010 15:28,3.36,,United Kingdom
537638,22422,TOOTHPASTE TUBE PEN,1,12/7/2010 15:28,1.28,,United Kingdom
537638,22620,4 TRADITIONAL SPINNING TOPS,3,12/7/2010 15:28,2.51,,United Kingdom
537638,84991,60 TEATIME FAIRY CAKE CASES,2,12/7/2010 15:28,1.28,,United Kingdom
537638,21889,WOODEN BOX OF DOMINOES,1,12/7/2010 15:28,2.51,,United Kingdom
537638,22904,CALENDAR PAPER CUT DESIGN,4,12/7/2010 15:28,5.91,,United Kingdom
537638,48185,DOORMAT FAIRY CAKE,3,12/7/2010 15:28,14.43,,United Kingdom
537638,84375,SET OF 20 KIDS COOKIE CUTTERS,7,12/7/2010 15:28,4.21,,United Kingdom
537638,20725,LUNCH BAG RED RETROSPOT,1,12/7/2010 15:28,4.21,,United Kingdom
537638,84832,ZINC WILLIE WINKIE  CANDLE STICK,4,12/7/2010 15:28,1.66,,United Kingdom
537638,22464,HANGING METAL HEART LANTERN,2,12/7/2010 15:28,3.36,,United Kingdom
537638,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,12/7/2010 15:28,7.62,,United Kingdom
537638,22534,MAGIC DRAWING SLATE SPACEBOY,1,12/7/2010 15:28,0.85,,United Kingdom
537638,21098,CHRISTMAS TOILET ROLL,15,12/7/2010 15:28,2.51,,United Kingdom
537638,21174,POTTERING IN THE SHED METAL SIGN,3,12/7/2010 15:28,4.21,,United Kingdom
537638,22983,CARD BILLBOARD FONT,1,12/7/2010 15:28,0.85,,United Kingdom
537640,35970,ZINC FOLKART SLEIGH BELLS,12,12/7/2010 15:31,4.21,,United Kingdom
537640,22083,PAPER CHAIN KIT RETROSPOT,14,12/7/2010 15:31,6.77,,United Kingdom
537640,48187,DOORMAT NEW ENGLAND,1,12/7/2010 15:31,16.98,,United Kingdom
537640,21452,TOADSTOOL MONEY BOX,6,12/7/2010 15:31,6.77,,United Kingdom
537640,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,26,12/7/2010 15:31,4.21,,United Kingdom
537640,21210,SET OF 72 RETROSPOT PAPER  DOILIES,9,12/7/2010 15:31,3.83,,United Kingdom
537640,22692,DOORMAT WELCOME TO OUR HOME,2,12/7/2010 15:31,16.98,,United Kingdom
537640,20685,DOORMAT RED RETROSPOT,6,12/7/2010 15:31,16.98,,United Kingdom
537640,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,12/7/2010 15:31,6.77,,United Kingdom
537640,22644,CERAMIC CHERRY CAKE MONEY BANK,8,12/7/2010 15:31,4.21,,United Kingdom
537640,22637,PIGGY BANK RETROSPOT,7,12/7/2010 15:31,5.91,,United Kingdom
537640,22147,FELTCRAFT BUTTERFLY HEARTS,6,12/7/2010 15:31,4.21,,United Kingdom
537640,22835,HOT WATER BOTTLE I AM SO POORLY,11,12/7/2010 15:31,11.02,,United Kingdom
537640,22728,ALARM CLOCK BAKELIKE PINK,1,12/7/2010 15:31,8.47,,United Kingdom
537640,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,8,12/7/2010 15:31,4.21,,United Kingdom
537640,21240,BLUE POLKADOT CUP,2,12/7/2010 15:31,2.51,,United Kingdom
537640,21232,STRAWBERRY CERAMIC TRINKET BOX,1,12/7/2010 15:31,0,,United Kingdom
537640,21232,STRAWBERRY CERAMIC TRINKET BOX,39,12/7/2010 15:31,3.36,,United Kingdom
537640,84991,60 TEATIME FAIRY CAKE CASES,2,12/7/2010 15:31,2.13,,United Kingdom
537640,21523,DOORMAT FANCY FONT HOME SWEET HOME,13,12/7/2010 15:31,16.98,,United Kingdom
537640,20724,RED RETROSPOT CHARLOTTE BAG,61,12/7/2010 15:31,2.51,,United Kingdom
537640,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,12/7/2010 15:31,8.47,,United Kingdom
537640,21098,CHRISTMAS TOILET ROLL,15,12/7/2010 15:31,3.36,,United Kingdom
537641,85152,HAND OVER THE CHOCOLATE   SIGN,1,12/7/2010 15:32,4.21,,United Kingdom
537641,22605,WOODEN CROQUET GARDEN SET,1,12/7/2010 15:32,25.49,,United Kingdom
537641,21889,WOODEN BOX OF DOMINOES,2,12/7/2010 15:32,3.36,,United Kingdom
537641,82581,TOILET METAL SIGN,1,12/7/2010 15:32,1.28,,United Kingdom
537641,72741,GRAND CHOCOLATECANDLE,3,12/7/2010 15:32,2.82,,United Kingdom
537641,20725,LUNCH BAG RED RETROSPOT,2,12/7/2010 15:32,5.06,,United Kingdom
537642,22619,SET OF 6 SOLDIER SKITTLES,1,12/7/2010 15:33,7.62,,United Kingdom
537642,21623,VINTAGE UNION JACK MEMOBOARD,1,12/7/2010 15:33,20.38,,United Kingdom
537642,22507,MEMO BOARD RETROSPOT  DESIGN,3,12/7/2010 15:33,11.02,,United Kingdom
537642,22699,ROSES REGENCY TEACUP AND SAUCER,2,12/7/2010 15:33,5.91,,United Kingdom
537642,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,12/7/2010 15:33,16.98,,United Kingdom
537642,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,12/7/2010 15:33,5.91,,United Kingdom
537642,21876,POTTERING MUG,1,12/7/2010 15:33,3.36,,United Kingdom
537642,21832,CHOCOLATE CALCULATOR,1,12/7/2010 15:33,3.36,,United Kingdom
537642,21889,WOODEN BOX OF DOMINOES,1,12/7/2010 15:33,3.36,,United Kingdom
537642,82581,TOILET METAL SIGN,1,12/7/2010 15:33,1.28,,United Kingdom
537642,72741,GRAND CHOCOLATECANDLE,6,12/7/2010 15:33,2.82,,United Kingdom
537642,20725,LUNCH BAG RED RETROSPOT,3,12/7/2010 15:33,5.06,,United Kingdom
537642,22352,LUNCH BOX WITH CUTLERY RETROSPOT,2,12/7/2010 15:33,5.06,,United Kingdom
537643,22619,SET OF 6 SOLDIER SKITTLES,1,12/7/2010 15:34,7.62,,United Kingdom
537643,22754,SMALL RED BABUSHKA NOTEBOOK,2,12/7/2010 15:34,1.66,,United Kingdom
537645,21992,VINTAGE PAISLEY STATIONERY SET,1,12/7/2010 15:34,5.91,,United Kingdom
537645,85152,HAND OVER THE CHOCOLATE   SIGN,1,12/7/2010 15:34,4.21,,United Kingdom
537643,22507,MEMO BOARD RETROSPOT  DESIGN,1,12/7/2010 15:34,11.02,,United Kingdom
537645,22507,MEMO BOARD RETROSPOT  DESIGN,1,12/7/2010 15:34,11.02,,United Kingdom
537643,22625,RED KITCHEN SCALES,2,12/7/2010 15:34,16.98,,United Kingdom
537643,22699,ROSES REGENCY TEACUP AND SAUCER,1,12/7/2010 15:34,5.91,,United Kingdom
537645,22699,ROSES REGENCY TEACUP AND SAUCER,2,12/7/2010 15:34,5.91,,United Kingdom
537643,84596b,SMALL DOLLY MIX DESIGN ORANGE BOWL,1,12/7/2010 15:34,2.51,,United Kingdom
537645,84596b,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,12/7/2010 15:34,2.51,,United Kingdom
537643,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,1,12/7/2010 15:34,6.77,,United Kingdom
537643,22605,WOODEN CROQUET GARDEN SET,1,12/7/2010 15:34,25.49,,United Kingdom
537643,21041,RED RETROSPOT OVEN GLOVE DOUBLE,2,12/7/2010 15:34,5.91,,United Kingdom
537645,21041,RED RETROSPOT OVEN GLOVE DOUBLE,2,12/7/2010 15:34,5.91,,United Kingdom
537645,22614,PACK OF 12 SPACEBOY TISSUES,1,12/7/2010 15:34,0.81,,United Kingdom
537643,21876,POTTERING MUG,1,12/7/2010 15:34,3.36,,United Kingdom
537643,21832,CHOCOLATE CALCULATOR,2,12/7/2010 15:34,3.36,,United Kingdom
537643,22422,TOOTHPASTE TUBE PEN,1,12/7/2010 15:34,1.28,,United Kingdom
537643,21889,WOODEN BOX OF DOMINOES,1,12/7/2010 15:34,3.36,,United Kingdom
537645,21889,WOODEN BOX OF DOMINOES,1,12/7/2010 15:34,3.36,,United Kingdom
537643,82581,TOILET METAL SIGN,1,12/7/2010 15:34,1.28,,United Kingdom
537643,20725,LUNCH BAG RED RETROSPOT,6,12/7/2010 15:34,5.06,,United Kingdom
537645,20725,LUNCH BAG RED RETROSPOT,8,12/7/2010 15:34,5.06,,United Kingdom
537643,20724,RED RETROSPOT CHARLOTTE BAG,9,12/7/2010 15:34,2.51,,United Kingdom
537643,22352,LUNCH BOX WITH CUTLERY RETROSPOT,1,12/7/2010 15:34,5.06,,United Kingdom
537645,22352,LUNCH BOX WITH CUTLERY RETROSPOT,1,12/7/2010 15:34,5.06,,United Kingdom
537646,22083,PAPER CHAIN KIT RETROSPOT,1,12/7/2010 15:39,2.95,17591,United Kingdom
537646,22192,BLUE DINER WALL CLOCK,1,12/7/2010 15:39,8.5,17591,United Kingdom
537646,22781,GUMBALL MAGAZINE RACK,1,12/7/2010 15:39,7.65,17591,United Kingdom
537646,85152,HAND OVER THE CHOCOLATE   SIGN,3,12/7/2010 15:39,2.1,17591,United Kingdom
537646,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2,12/7/2010 15:39,4.65,17591,United Kingdom
537646,22920,HERB MARKER BASIL,2,12/7/2010 15:39,0.65,17591,United Kingdom
537646,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,12/7/2010 15:39,3.75,17591,United Kingdom
537646,21174,POTTERING IN THE SHED METAL SIGN,1,12/7/2010 15:39,1.95,17591,United Kingdom
537650,48187,DOORMAT NEW ENGLAND,2,12/7/2010 15:48,7.95,16125,United Kingdom
537649,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,12/7/2010 15:48,6.35,13807,United Kingdom
537648,21231,SWEETHEART CERAMIC TRINKET BOX,12,12/7/2010 15:48,1.25,12839,United Kingdom
537648,21232,STRAWBERRY CERAMIC TRINKET BOX,24,12/7/2010 15:48,1.25,12839,United Kingdom
537648,20724,RED RETROSPOT CHARLOTTE BAG,10,12/7/2010 15:48,0.85,12839,United Kingdom
537653,22728,ALARM CLOCK BAKELIKE PINK,1,12/7/2010 15:54,3.75,17897,United Kingdom
537653,21832,CHOCOLATE CALCULATOR,2,12/7/2010 15:54,1.65,17897,United Kingdom
537654,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,12/7/2010 15:59,1.95,,United Kingdom
537657,21623,VINTAGE UNION JACK MEMOBOARD,408,12/7/2010 16:42,6.38,18102,United Kingdom
537659,21623,VINTAGE UNION JACK MEMOBOARD,600,12/7/2010 16:43,6.38,18102,United Kingdom
537659,22507,MEMO BOARD RETROSPOT  DESIGN,208,12/7/2010 16:43,3.86,18102,United Kingdom
537666,22083,PAPER CHAIN KIT RETROSPOT,1,12/7/2010 18:36,5.91,,United Kingdom
537666,22619,SET OF 6 SOLDIER SKITTLES,2,12/7/2010 18:36,7.62,,United Kingdom
537666,22212,FOUR HOOK  WHITE LOVEBIRDS,2,12/7/2010 18:36,4.21,,United Kingdom
537666,22549,PICTURE DOMINOES,2,12/7/2010 18:36,3.36,,United Kingdom
537666,21671,RED SPOT CERAMIC DRAWER KNOB,2,12/7/2010 18:36,2.51,,United Kingdom
537666,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,12/7/2010 18:36,2.98,,United Kingdom
537666,21314,SMALL GLASS HEART TRINKET POT,17,12/7/2010 18:36,4.21,,United Kingdom
537666,22754,SMALL RED BABUSHKA NOTEBOOK,4,12/7/2010 18:36,1.66,,United Kingdom
537666,21992,VINTAGE PAISLEY STATIONERY SET,5,12/7/2010 18:36,2.51,,United Kingdom
537666,85132C,CHARLIE AND LOLA FIGURES TINS,1,12/7/2010 18:36,8.47,,United Kingdom
537666,22713,CARD I LOVE LONDON,1,12/7/2010 18:36,0.85,,United Kingdom
537666,22558,CLOTHES PEGS RETROSPOT PACK 24,2,12/7/2010 18:36,2.51,,United Kingdom
537666,85152,HAND OVER THE CHOCOLATE   SIGN,1,12/7/2010 18:36,4.21,,United Kingdom
537666,20974,12 PENCILS SMALL TUBE SKULL,2,12/7/2010 18:36,1.28,,United Kingdom
537666,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,12/7/2010 18:36,5.91,,United Kingdom
537666,22644,CERAMIC CHERRY CAKE MONEY BANK,3,12/7/2010 18:36,3.36,,United Kingdom
537666,22065,CHRISTMAS PUDDING TRINKET POT,1,12/7/2010 18:36,3.36,,United Kingdom
537666,22835,HOT WATER BOTTLE I AM SO POORLY,6,12/7/2010 18:36,9.32,,United Kingdom
537666,22625,RED KITCHEN SCALES,3,12/7/2010 18:36,16.98,,United Kingdom
537666,22699,ROSES REGENCY TEACUP AND SAUCER,1,12/7/2010 18:36,5.91,,United Kingdom
537666,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,12/7/2010 18:36,5.91,,United Kingdom
537666,21231,SWEETHEART CERAMIC TRINKET BOX,5,12/7/2010 18:36,2.51,,United Kingdom
537666,21803,CHRISTMAS TREE STAR DECORATION,10,12/7/2010 18:36,0.43,,United Kingdom
537666,22728,ALARM CLOCK BAKELIKE PINK,2,12/7/2010 18:36,7.62,,United Kingdom
537666,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,4,12/7/2010 18:36,3.36,,United Kingdom
537666,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,6,12/7/2010 18:36,6.77,,United Kingdom
537666,21232,STRAWBERRY CERAMIC TRINKET BOX,3,12/7/2010 18:36,2.51,,United Kingdom
537666,22614,PACK OF 12 SPACEBOY TISSUES,2,12/7/2010 18:36,0.85,,United Kingdom
537666,21876,POTTERING MUG,2,12/7/2010 18:36,3.36,,United Kingdom
537666,21832,CHOCOLATE CALCULATOR,1,12/7/2010 18:36,3.36,,United Kingdom
537666,22422,TOOTHPASTE TUBE PEN,2,12/7/2010 18:36,1.28,,United Kingdom
537666,22620,4 TRADITIONAL SPINNING TOPS,2,12/7/2010 18:36,2.51,,United Kingdom
537666,84991,60 TEATIME FAIRY CAKE CASES,1,12/7/2010 18:36,1.28,,United Kingdom
537666,21889,WOODEN BOX OF DOMINOES,1,12/7/2010 18:36,2.51,,United Kingdom
537666,22920,HERB MARKER BASIL,2,12/7/2010 18:36,1.66,,United Kingdom
537666,84375,SET OF 20 KIDS COOKIE CUTTERS,1,12/7/2010 18:36,4.21,,United Kingdom
537666,20725,LUNCH BAG RED RETROSPOT,3,12/7/2010 18:36,4.21,,United Kingdom
537666,84832,ZINC WILLIE WINKIE  CANDLE STICK,2,12/7/2010 18:36,1.66,,United Kingdom
537666,22464,HANGING METAL HEART LANTERN,3,12/7/2010 18:36,3.36,,United Kingdom
537666,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,12/7/2010 18:36,7.62,,United Kingdom
537666,22534,MAGIC DRAWING SLATE SPACEBOY,1,12/7/2010 18:36,0.85,,United Kingdom
537666,21098,CHRISTMAS TOILET ROLL,11,12/7/2010 18:36,2.51,,United Kingdom
537666,21174,POTTERING IN THE SHED METAL SIGN,4,12/7/2010 18:36,4.21,,United Kingdom
537666,22983,CARD BILLBOARD FONT,1,12/7/2010 18:36,0.85,,United Kingdom
537669,22644,CERAMIC CHERRY CAKE MONEY BANK,12,12/8/2010 8:58,1.45,16863,United Kingdom
537669,72741,GRAND CHOCOLATECANDLE,9,12/8/2010 8:58,1.45,16863,United Kingdom
537670,84029E,RED WOOLLY HOTTIE WHITE HEART.,24,12/8/2010 9:07,3.39,13078,United Kingdom
537671,22728,ALARM CLOCK BAKELIKE PINK,4,12/8/2010 9:20,3.75,13267,United Kingdom
537672,21041,RED RETROSPOT OVEN GLOVE DOUBLE,6,12/8/2010 9:30,2.95,13050,United Kingdom
537673,22467,GUMBALL COAT RACK,36,12/8/2010 9:49,2.1,12709,Germany
537673,22625,RED KITCHEN SCALES,24,12/8/2010 9:49,7.65,12709,Germany
537674,22147,FELTCRAFT BUTTERFLY HEARTS,12,12/8/2010 9:51,1.45,15628,United Kingdom
537674,20724,RED RETROSPOT CHARLOTTE BAG,10,12/8/2010 9:51,0.85,15628,United Kingdom
537678,22644,CERAMIC CHERRY CAKE MONEY BANK,12,12/8/2010 9:56,1.45,16779,United Kingdom
537678,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,48,12/8/2010 9:56,2.75,16779,United Kingdom
537683,21231,SWEETHEART CERAMIC TRINKET BOX,24,12/8/2010 10:14,1.25,12921,United Kingdom
537683,21240,BLUE POLKADOT CUP,8,12/8/2010 10:14,0.85,12921,United Kingdom
537683,84991,60 TEATIME FAIRY CAKE CASES,24,12/8/2010 10:14,0.55,12921,United Kingdom
537683,20725,LUNCH BAG RED RETROSPOT,20,12/8/2010 10:14,1.65,12921,United Kingdom
537685,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,12/8/2010 10:21,1.65,18077,United Kingdom
537685,22300,COFFEE MUG DOG + BALL DESIGN,6,12/8/2010 10:21,2.55,18077,United Kingdom
537686,20725,LUNCH BAG RED RETROSPOT,50,12/8/2010 10:21,1.65,14744,United Kingdom
537688,85152,HAND OVER THE CHOCOLATE   SIGN,12,12/8/2010 10:35,2.1,17406,United Kingdom
537688,22699,ROSES REGENCY TEACUP AND SAUCER,24,12/8/2010 10:35,2.55,17406,United Kingdom
537688,21174,POTTERING IN THE SHED METAL SIGN,12,12/8/2010 10:35,1.95,17406,United Kingdom
537689,22467,GUMBALL COAT RACK,6,12/8/2010 10:36,2.55,15750,United Kingdom
537690,22625,RED KITCHEN SCALES,2,12/8/2010 10:38,8.5,13983,United Kingdom
537690,84375,SET OF 20 KIDS COOKIE CUTTERS,12,12/8/2010 10:38,2.1,13983,United Kingdom
537691,22635,CHILDS BREAKFAST SET DOLLY GIRL,2,12/8/2010 10:39,9.95,13842,United Kingdom
537691,22147,FELTCRAFT BUTTERFLY HEARTS,12,12/8/2010 10:39,1.45,13842,United Kingdom
537691,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,12/8/2010 10:39,8.5,13842,United Kingdom
537691,22464,HANGING METAL HEART LANTERN,12,12/8/2010 10:39,1.65,13842,United Kingdom
537692,85152,HAND OVER THE CHOCOLATE   SIGN,12,12/8/2010 10:40,2.1,14796,United Kingdom
537692,22065,CHRISTMAS PUDDING TRINKET POT,4,12/8/2010 10:40,1.45,14796,United Kingdom
537692,21231,SWEETHEART CERAMIC TRINKET BOX,20,12/8/2010 10:40,1.25,14796,United Kingdom
537692,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4,12/8/2010 10:40,1.25,14796,United Kingdom
537692,84991,60 TEATIME FAIRY CAKE CASES,4,12/8/2010 10:40,0.55,14796,United Kingdom
537694,22728,ALARM CLOCK BAKELIKE PINK,1,12/8/2010 10:46,3.75,14901,United Kingdom
537738,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,12/8/2010 11:02,1.95,17706,United Kingdom
537738,22558,CLOTHES PEGS RETROSPOT PACK 24,12,12/8/2010 11:02,1.49,17706,United Kingdom
537738,22835,HOT WATER BOTTLE I AM SO POORLY,4,12/8/2010 11:02,4.65,17706,United Kingdom
C537746,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,12/8/2010 11:03,3.25,15021,United Kingdom
537754,22699,ROSES REGENCY TEACUP AND SAUCER,4,12/8/2010 11:16,2.95,16081,United Kingdom
537754,21232,STRAWBERRY CERAMIC TRINKET BOX,4,12/8/2010 11:16,1.25,16081,United Kingdom
537755,20685,DOORMAT RED RETROSPOT,10,12/8/2010 11:31,6.75,16525,United Kingdom
537757,85152,HAND OVER THE CHOCOLATE   SIGN,12,12/8/2010 11:38,2.1,17975,United Kingdom
537757,82483,WOOD 2 DRAWER CABINET WHITE FINISH,16,12/8/2010 11:38,4.95,17975,United Kingdom
537759,21231,SWEETHEART CERAMIC TRINKET BOX,12,12/8/2010 11:42,1.25,13126,United Kingdom
537759,21232,STRAWBERRY CERAMIC TRINKET BOX,12,12/8/2010 11:42,1.25,13126,United Kingdom
537762,22835,HOT WATER BOTTLE I AM SO POORLY,4,12/8/2010 12:01,4.65,16558,United Kingdom
537762,22300,COFFEE MUG DOG + BALL DESIGN,6,12/8/2010 12:01,2.55,16558,United Kingdom
537762,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,12/8/2010 12:01,0.85,16558,United Kingdom
537762,20724,RED RETROSPOT CHARLOTTE BAG,10,12/8/2010 12:01,0.85,16558,United Kingdom
537764,22147,FELTCRAFT BUTTERFLY HEARTS,1,12/8/2010 12:06,1.45,16893,United Kingdom
537764,22065,CHRISTMAS PUDDING TRINKET POT,2,12/8/2010 12:06,1.45,16893,United Kingdom
537765,22424,ENAMEL BREAD BIN CREAM,1,12/8/2010 12:08,12.75,14606,United Kingdom
537765,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,12/8/2010 12:08,1.45,14606,United Kingdom
537765,21232,STRAWBERRY CERAMIC TRINKET BOX,1,12/8/2010 12:08,1.25,14606,United Kingdom
537769,22147,FELTCRAFT BUTTERFLY HEARTS,1,12/8/2010 12:17,1.45,15021,United Kingdom
537769,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,1,12/8/2010 12:17,3.25,15021,United Kingdom
537769,22562,MONSTERS STENCIL CRAFT,1,12/8/2010 12:17,1.25,15021,United Kingdom
537769,21889,WOODEN BOX OF DOMINOES,2,12/8/2010 12:17,1.25,15021,United Kingdom
537771,21232,STRAWBERRY CERAMIC TRINKET BOX,24,12/8/2010 12:29,1.25,15498,United Kingdom
537772,22983,CARD BILLBOARD FONT,12,12/8/2010 12:35,0.42,18043,United Kingdom
537773,48187,DOORMAT NEW ENGLAND,1,12/8/2010 12:36,7.95,16016,United Kingdom
537773,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,12/8/2010 12:36,1.95,16016,United Kingdom
537773,21992,VINTAGE PAISLEY STATIONERY SET,1,12/8/2010 12:36,2.95,16016,United Kingdom
537773,22142,CHRISTMAS CRAFT WHITE FAIRY,2,12/8/2010 12:36,1.45,16016,United Kingdom
537773,22327,ROUND SNACK BOXES SET OF 4 SKULLS,3,12/8/2010 12:36,2.95,16016,United Kingdom
537773,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,12/8/2010 12:36,2.95,16016,United Kingdom
537773,22147,FELTCRAFT BUTTERFLY HEARTS,1,12/8/2010 12:36,1.45,16016,United Kingdom
537773,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,5,12/8/2010 12:36,3.25,16016,United Kingdom
537773,20725,LUNCH BAG RED RETROSPOT,1,12/8/2010 12:36,1.65,16016,United Kingdom
537773,20725,LUNCH BAG RED RETROSPOT,2,12/8/2010 12:36,1.65,16016,United Kingdom
537775,22083,PAPER CHAIN KIT RETROSPOT,6,12/8/2010 12:41,2.95,17722,United Kingdom
